[2025-11-25 12:40:42] [class-ss-archive-creation-job.php:119] Starting a job; no job is presently running
[2025-11-25 12:40:42] [class-ss-archive-creation-job.php:120] Here's our task list: setup, fetch_urls, transfer_files_locally, wrapup
[2025-11-25 12:40:42] [class-ss-archive-creation-job.php:138] Pushing first task to queue: setup
[2025-11-25 12:40:44] [class-ss-archive-creation-job.php:194] Current task: setup
[2025-11-25 12:40:44] [class-ss-archive-creation-job.php:208] Performing task: setup
[2025-11-25 12:40:44] [class-ss-task.php:44] Status message: [setup] Setting up
[2025-11-25 12:40:45] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1764074442\
[2025-11-25 12:40:45] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/wordpress/
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pravi\AppData\Local\Temp/6925a3e7147a9-mtLYQE.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1764074442/wp-content/plugins/elementor/assets/css/widget-image-box-rtl.min.css
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2025-11-25 12:41:11] [class-ss-page.php:128] Checking Content Identical:f52ffa960cd1bb9acb1d7e871cf4b0c13b3f9bf7===. Value: FALSE
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:73] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/css/widget-image-box.min.css
[2025-11-25 12:41:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:5; Total: 1305
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:84] URL is not being excluded
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pravi\AppData\Local\Temp/6925a3e71ad1a-necaEL.tmp
[2025-11-25 12:41:11] [class-ss-page-handler.php:53] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/css/widget-image-box.min.css?simply_static_page=11036
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/css/widget-image-box.min.css?simply_static_page=11036
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:103] Filesize: 1409 bytes
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/css/widget-image-box.min.css
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pravi\AppData\Local\Temp/6925a3e71ad1a-necaEL.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1764074442/wp-content/plugins/elementor/assets/css/widget-image-box.min.css
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2025-11-25 12:41:11] [class-ss-page.php:128] Checking Content Identical:a62531233a3665abeb7789345add2fb5a5d81e5a===. Value: FALSE
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:73] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/css/widget-image-carousel-rtl.min.css
[2025-11-25 12:41:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:4; Total: 1305
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:84] URL is not being excluded
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pravi\AppData\Local\Temp/6925a3e720f78-Kezoin.tmp
[2025-11-25 12:41:11] [class-ss-page-handler.php:53] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/css/widget-image-carousel-rtl.min.css?simply_static_page=11037
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/css/widget-image-carousel-rtl.min.css?simply_static_page=11037
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:103] Filesize: 382 bytes
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/css/widget-image-carousel-rtl.min.css
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pravi\AppData\Local\Temp/6925a3e720f78-Kezoin.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1764074442/wp-content/plugins/elementor/assets/css/widget-image-carousel-rtl.min.css
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2025-11-25 12:41:11] [class-ss-page.php:128] Checking Content Identical:1068c55ff77f1ef301466bbe6a56e4f1904125a6===. Value: FALSE
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:73] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/css/widget-image-carousel.min.css
[2025-11-25 12:41:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:3; Total: 1305
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:84] URL is not being excluded
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pravi\AppData\Local\Temp/6925a3e72a024-Gpmibn.tmp
[2025-11-25 12:41:11] [class-ss-page-handler.php:53] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/css/widget-image-carousel.min.css?simply_static_page=11038
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/css/widget-image-carousel.min.css?simply_static_page=11038
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:103] Filesize: 382 bytes
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/css/widget-image-carousel.min.css
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pravi\AppData\Local\Temp/6925a3e72a024-Gpmibn.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1764074442/wp-content/plugins/elementor/assets/css/widget-image-carousel.min.css
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2025-11-25 12:41:11] [class-ss-page.php:128] Checking Content Identical:1068c55ff77f1ef301466bbe6a56e4f1904125a6===. Value: FALSE
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:73] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/css/widget-image-gallery-rtl.min.css
[2025-11-25 12:41:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:2; Total: 1305
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:84] URL is not being excluded
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pravi\AppData\Local\Temp/6925a3e731501-Bzp9Mw.tmp
[2025-11-25 12:41:11] [class-ss-page-handler.php:53] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/css/widget-image-gallery-rtl.min.css?simply_static_page=11039
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/css/widget-image-gallery-rtl.min.css?simply_static_page=11039
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:103] Filesize: 2459 bytes
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/css/widget-image-gallery-rtl.min.css
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pravi\AppData\Local\Temp/6925a3e731501-Bzp9Mw.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1764074442/wp-content/plugins/elementor/assets/css/widget-image-gallery-rtl.min.css
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2025-11-25 12:41:11] [class-ss-page.php:128] Checking Content Identical:d422e3d1368bd235b44f108db30d26a0c20f66a9===. Value: FALSE
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:73] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/css/widget-image-gallery.min.css
[2025-11-25 12:41:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:1; Total: 1305
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:84] URL is not being excluded
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pravi\AppData\Local\Temp/6925a3e738a14-H6pkSo.tmp
[2025-11-25 12:41:11] [class-ss-page-handler.php:53] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/css/widget-image-gallery.min.css?simply_static_page=11040
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/css/widget-image-gallery.min.css?simply_static_page=11040
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:103] Filesize: 2459 bytes
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/css/widget-image-gallery.min.css
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pravi\AppData\Local\Temp/6925a3e738a14-H6pkSo.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1764074442/wp-content/plugins/elementor/assets/css/widget-image-gallery.min.css
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2025-11-25 12:41:11] [class-ss-page.php:128] Checking Content Identical:d422e3d1368bd235b44f108db30d26a0c20f66a9===. Value: FALSE
[2025-11-25 12:41:11] [class-ss-task.php:44] Status message: [fetch_urls] Fetched 350 of 1305 pages/files
[2025-11-25 12:41:11] [class-ss-archive-creation-job.php:241] We're not done with the fetch_urls task yet
[2025-11-25 12:41:11] [class-ss-archive-creation-job.php:194] Current task: fetch_urls
[2025-11-25 12:41:11] [class-ss-archive-creation-job.php:208] Performing task: fetch_urls
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:69] Total pages: 1305; Pages remaining: 905
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:73] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/css/widget-image-rtl.min.css
[2025-11-25 12:41:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:50; Total: 1305
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:84] URL is not being excluded
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pravi\AppData\Local\Temp/6925a3e73fa07-RweE4C.tmp
[2025-11-25 12:41:11] [class-ss-page-handler.php:53] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/css/widget-image-rtl.min.css?simply_static_page=11041
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/css/widget-image-rtl.min.css?simply_static_page=11041
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:103] Filesize: 254 bytes
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/css/widget-image-rtl.min.css
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pravi\AppData\Local\Temp/6925a3e73fa07-RweE4C.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1764074442/wp-content/plugins/elementor/assets/css/widget-image-rtl.min.css
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2025-11-25 12:41:11] [class-ss-page.php:128] Checking Content Identical:a60a7f2def3356f250bdc11423a9a363c8d92c38===. Value: FALSE
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:73] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/css/widget-image.min.css
[2025-11-25 12:41:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:49; Total: 1305
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:84] URL is not being excluded
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pravi\AppData\Local\Temp/6925a3e746cdb-4XyQ6C.tmp
[2025-11-25 12:41:11] [class-ss-page-handler.php:53] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/css/widget-image.min.css?simply_static_page=11042
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/css/widget-image.min.css?simply_static_page=11042
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:103] Filesize: 254 bytes
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/css/widget-image.min.css
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pravi\AppData\Local\Temp/6925a3e746cdb-4XyQ6C.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1764074442/wp-content/plugins/elementor/assets/css/widget-image.min.css
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2025-11-25 12:41:11] [class-ss-page.php:128] Checking Content Identical:a60a7f2def3356f250bdc11423a9a363c8d92c38===. Value: FALSE
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:73] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/css/widget-link-in-bio-base-rtl.min.css
[2025-11-25 12:41:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:48; Total: 1305
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:84] URL is not being excluded
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pravi\AppData\Local\Temp/6925a3e74c7ee-XggR5k.tmp
[2025-11-25 12:41:11] [class-ss-page-handler.php:53] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/css/widget-link-in-bio-base-rtl.min.css?simply_static_page=11043
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/css/widget-link-in-bio-base-rtl.min.css?simply_static_page=11043
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:103] Filesize: 12439 bytes
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/css/widget-link-in-bio-base-rtl.min.css
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pravi\AppData\Local\Temp/6925a3e74c7ee-XggR5k.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1764074442/wp-content/plugins/elementor/assets/css/widget-link-in-bio-base-rtl.min.css
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2025-11-25 12:41:11] [class-ss-page.php:128] Checking Content Identical:45f16f906947655a018af19e631e7b3e4791dbb2===. Value: FALSE
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:73] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/css/widget-link-in-bio-base.min.css
[2025-11-25 12:41:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:47; Total: 1305
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:84] URL is not being excluded
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pravi\AppData\Local\Temp/6925a3e758ed8-sH0rZE.tmp
[2025-11-25 12:41:11] [class-ss-page-handler.php:53] URL Prepared:http://localhost/wordpress/wp-content/plugins/elementor/assets/css/widget-link-in-bio-base.min.css?simply_static_page=11044
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:251] Fetching URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/css/widget-link-in-bio-base.min.css?simply_static_page=11044
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:103] Filesize: 12439 bytes
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/css/widget-link-in-bio-base.min.css
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Users\pravi\AppData\Local\Temp/6925a3e758ed8-sH0rZE.tmp to C:\xampp\htdocs\wordpress/wp-content/uploads\simply-static\temp-files/simply-static-1-1764074442/wp-content/plugins/elementor/assets/css/widget-link-in-bio-base.min.css
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2025-11-25 12:41:11] [class-ss-page.php:128] Checking Content Identical:45f16f906947655a018af19e631e7b3e4791dbb2===. Value: FALSE
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:73] URL: http://localhost/wordpress/wp-content/plugins/elementor/assets/css/widget-link-in-bio-rtl.min.css
[2025-11-25 12:41:11] [class-ss-task.php:58] [PAGES STATUS] Remaining:46; Total: 1305
[2025-11-25 12:41:11] [class-ss-fetch-urls-task.php:84] URL is not being excluded
[2025-11-25 12:41:11] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Users\pravi\AppData\Local\Temp/6925a3e765017-bLhwf9.tmp
